rosbagTimestamp;x;y;theta;linear_velocity;angular_velocity
1614354689174051244;5.544444561;5.544444561;0.0;0.0;0.0
1614354689174098483;5.544444561;5.544444561;0.0;0.0;0.0
1614354689197282189;5.544444561;5.544444561;0.0;0.0;0.0
1614354689198081227;5.544444561;5.544444561;0.0;0.0;0.0
1614354689206329965;5.544444561;5.544444561;0.0;0.0;0.0
1614354689210100882;5.544444561;5.544444561;0.0;0.0;0.0
1614354689229920088;5.544444561;5.544444561;0.0;0.0;0.0
1614354689241930086;5.544444561;5.544444561;0.0;0.0;0.0
1614354689244068212;5.544444561;5.544444561;0.0;0.0;0.0
1614354689252234614;5.544444561;5.544444561;0.0;0.0;0.0
1614354689253524699;5.544444561;5.544444561;0.0;0.0;0.0
1614354689262260197;5.544444561;5.544444561;0.0;0.0;0.0
1614354689277062223;5.544444561;5.544444561;0.0;0.0;0.0
1614354689277497204;5.544444561;5.544444561;0.0;0.0;0.0
1614354689289280566;5.544444561;5.544444561;0.0;0.0;0.0
1614354689301272831;5.544444561;5.544444561;0.0;0.0;0.0
1614354689301615196;5.544444561;5.544444561;0.0;0.0;0.0
1614354689307110678;5.544444561;5.544444561;0.0;0.0;0.0
1614354689324151048;5.544444561;5.544444561;0.0;0.0;0.0
1614354689325107213;5.544444561;5.544444561;0.0;0.0;0.0
1614354689332338802;5.544444561;5.544444561;0.0;0.0;0.0
1614354689336951754;5.544444561;5.544444561;0.0;0.0;0.0
1614354689348438267;5.544444561;5.544444561;0.0;0.0;0.0
1614354689350598464;5.544444561;5.544444561;0.0;0.0;0.0
1614354689365137375;5.544444561;5.544444561;0.0;0.0;0.0
1614354689365689587;5.544444561;5.544444561;0.0;0.0;0.0
1614354689386318863;5.544444561;5.544444561;0.0;0.0;0.0
1614354689389814790;5.544444561;5.544444561;0.0;0.0;0.0
1614354689398516002;5.544444561;5.544444561;0.0;0.0;0.0
1614354689398606733;5.544444561;5.544444561;0.0;0.0;0.0
1614354689413933062;5.544444561;5.544444561;0.0;0.0;0.0
1614354689415013000;5.544444561;5.544444561;0.0;0.0;0.0
1614354689434847003;5.544444561;5.544444561;0.0;0.0;0.0
1614354689439182516;5.544444561;5.544444561;0.0;0.0;0.0
1614354689446613541;5.544444561;5.544444561;0.0;0.0;0.0
1614354689446828241;5.544444561;5.544444561;0.0;0.0;0.0
1614354689463955958;5.544444561;5.544444561;0.0;0.0;0.0
1614354689465768859;5.544444561;5.544444561;0.0;0.0;0.0
1614354689476830942;5.544444561;5.544444561;0.0;0.0;0.0
1614354689477327940;5.544444561;5.544444561;0.0;0.0;0.0
1614354689493394974;5.544444561;5.544444561;0.0;0.0;0.0
1614354689497664702;5.544444561;5.544444561;0.0;0.0;0.0
1614354689509476656;5.544444561;5.544444561;0.0;0.0;0.0
1614354689515090282;5.544444561;5.544444561;0.0;0.0;0.0
1614354689532819934;5.544444561;5.544444561;0.0;0.0;0.0
1614354689540042515;5.544444561;5.544444561;0.0;0.0;0.0
1614354689541968249;5.544444561;5.544444561;0.0;0.0;0.0
1614354689550530725;5.544444561;5.544444561;0.0;0.0;0.0
1614354689560189981;5.544444561;5.544444561;0.0;0.0;0.0
1614354689560934186;5.544444561;5.544444561;0.0;0.0;0.0
1614354689579709122;5.544444561;5.544444561;0.0;0.0;0.0
1614354689584201565;5.544444561;5.544444561;0.0;0.0;0.0
1614354689595841485;5.544444561;5.544444561;0.0;0.0;0.0
1614354689595927196;5.544444561;5.544444561;0.0;0.0;0.0
1614354689607167665;5.544444561;5.544444561;0.0;0.0;0.0
1614354689607580374;5.544444561;5.544444561;0.0;0.0;0.0
1614354689626639956;5.544444561;5.544444561;0.0;0.0;0.0
1614354689628417671;5.544444561;5.544444561;0.0;0.0;0.0
1614354689647785305;5.544444561;5.544444561;0.0;0.0;0.0
1614354689648311979;5.544444561;5.544444561;0.0;0.0;0.0
1614354689653592526;5.544444561;5.544444561;0.0;0.0;0.0
1614354689659299577;5.544444561;5.544444561;0.0;0.0;0.0
1614354689673141647;5.544444561;5.544444561;0.0;0.0;0.0
1614354689676563787;5.544444561;5.544444561;0.0;0.0;0.0
1614354689691156072;5.544444561;5.544444561;0.0;0.0;0.0
1614354689692160712;5.544444561;5.544444561;0.0;0.0;0.0
1614354689700896066;5.544444561;5.544444561;0.0;0.0;0.0
1614354689705121685;5.544444561;5.544444561;0.0;0.0;0.0
1614354689716699722;5.544444561;5.544444561;0.0;0.0;0.0
1614354689724796866;5.544444561;5.544444561;0.0;0.0;0.0
1614354689732044334;5.544444561;5.544444561;0.0;0.0;0.0
1614354689735321228;5.544444561;5.544444561;0.0;0.0;0.0
1614354689749870789;5.544444561;5.544444561;0.0;0.0;0.0
1614354689750661882;5.544444561;5.544444561;0.0;0.0;0.0
1614354689768873628;5.544444561;5.544444561;0.0;0.0;0.0
1614354689774432400;5.544444561;5.544444561;0.0;0.0;0.0
1614354689785387502;5.544444561;5.544444561;0.0;0.0;0.0
1614354689793799098;5.544444561;5.544444561;0.0;0.0;0.0
1614354689797824927;5.544444561;5.544444561;0.0;0.0;0.0
1614354689799742235;5.544444561;5.544444561;0.0;0.0;0.0
1614354689815673762;5.544444561;5.544444561;0.0;0.0;0.0
1614354689818522841;5.544444561;5.544444561;0.0;0.0;0.0
1614354689829886748;5.544444561;5.544444561;0.0;0.0;0.0
1614354689830166826;5.544444561;5.544444561;0.0;0.0;0.0
1614354689844613403;5.544444561;5.544444561;0.0;0.0;0.0
1614354689845739372;5.544444561;5.544444561;0.0;0.0;0.0
1614354689863683615;5.544444561;5.544444561;0.0;0.0;0.0
1614354689868437597;5.544444561;5.544444561;0.0;0.0;0.0
1614354689876307881;5.544444561;5.544444561;0.0;0.0;0.0
1614354689879907956;5.544444561;5.544444561;0.0;0.0;0.0
1614354689894842794;5.544444561;5.544444561;0.0;0.0;0.0
1614354689894887308;5.544444561;5.544444561;0.0;0.0;0.0
1614354689910719087;5.544444561;5.544444561;0.0;0.0;0.0
1614354689910918153;5.544444561;5.544444561;0.0;0.0;0.0
1614354689925308303;5.544444561;5.544444561;0.0;0.0;0.0
1614354689928276064;5.544444561;5.544444561;0.0;0.0;0.0
1614354689940634059;5.544444561;5.544444561;0.0;0.0;0.0
1614354689942305845;5.544444561;5.544444561;0.0;0.0;0.0
1614354689958626116;5.544444561;5.544444561;0.0;0.0;0.0
1614354689961028621;5.544444561;5.544444561;0.0;0.0;0.0
1614354689981222524;5.544444561;5.544444561;0.0;0.0;0.0
1614354689988795097;5.544444561;5.544444561;0.0;0.0;0.0
1614354689993063954;5.544444561;5.544444561;0.0;0.0;0.0
1614354690007621659;5.544444561;5.544444561;0.0;0.0;0.0
1614354690007931223;5.544444561;5.544444561;0.0;0.0;0.0
1614354690011350371;5.544444561;5.544444561;0.0;0.0;0.0
1614354690028791885;5.544444561;5.544444561;0.0;0.0;0.0
1614354690029417686;5.544444561;5.544444561;0.0;0.0;0.0
1614354690037618164;5.544444561;5.544444561;0.0;0.0;0.0
1614354690040894588;5.544444561;5.544444561;0.0;0.0;0.0
1614354690054343300;5.544444561;5.544444561;0.0;0.0;0.0
1614354690062757391;5.544444561;5.544444561;0.0;0.0;0.0
1614354690078554084;5.544444561;5.544444561;0.0;0.0;0.0
1614354690079462168;5.544444561;5.544444561;0.0;0.0;0.0
1614354690099441075;5.544444561;5.544444561;0.0;0.0;0.0
1614354690099517359;5.544444561;5.544444561;0.0;0.0;0.0
1614354690104247276;5.544444561;5.544444561;0.0;0.0;0.0
1614354690104886914;5.544444561;5.544444561;0.0;0.0;0.0
1614354690126055216;5.544444561;5.544444561;0.0;0.0;0.0
1614354690129603333;5.544444561;5.544444561;0.0;0.0;0.0
1614354690138079712;5.544444561;5.544444561;0.0;0.0;0.0
1614354690139212620;5.544444561;5.544444561;0.0;0.0;0.0
1614354690156747274;5.544444561;5.544444561;0.0;0.0;0.0
1614354690156816615;5.544444561;5.544444561;0.0;0.0;0.0
1614354690165493816;5.544444561;5.544444561;0.0;0.0;0.0
1614354690199308812;5.544444561;5.544444561;0.0;0.0;0.0
1614354690203482010;5.544444561;5.544444561;0.0;0.0;0.0
1614354690203566770;5.544444561;5.544444561;0.0;0.0;0.0
1614354690215270169;5.544444561;5.544444561;0.0;0.0;0.0
1614354690227988713;5.544444561;5.544444561;0.0;0.0;0.0
1614354690231903015;5.544444561;5.544444561;0.0;0.0;0.0
1614354690236383637;5.544444561;5.544444561;0.0;0.0;0.0
1614354690249079419;5.544444561;5.544444561;0.0;0.0;0.0
1614354690253668616;5.544444561;5.544444561;0.0;0.0;0.0
1614354690265010176;5.544444561;5.544444561;0.0;0.0;0.0
1614354690280536511;5.544444561;5.544444561;0.0;0.0;0.0
1614354690288563640;5.544444561;5.544444561;0.0;0.0;0.0
1614354690296444074;5.544444561;5.544444561;0.0;0.0;0.0
1614354690306072095;5.544444561;5.544444561;0.0;0.0;0.0
1614354690322973854;5.544444561;5.544444561;0.0;0.0;0.0
1614354690328823551;5.544444561;5.544444561;0.0;0.0;0.0
1614354690330780550;5.544444561;5.544444561;0.0;0.0;0.0
1614354690347411698;5.544444561;5.544444561;0.0;0.0;0.0
1614354690347844745;5.544444561;5.544444561;0.0;0.0;0.0
1614354690357075728;5.544444561;5.544444561;0.0;0.0;0.0
1614354690365311602;5.544444561;5.544444561;0.0;0.0;0.0
1614354690371142146;5.544444561;5.544444561;0.0;0.0;0.0
1614354690376887741;5.544444561;5.544444561;0.0;0.0;0.0
1614354690385512107;5.544444561;5.544444561;0.0;0.0;0.0
1614354690393870772;5.544444561;5.544444561;0.0;0.0;0.0
1614354690399514825;5.544444561;5.544444561;0.0;0.0;0.0
1614354690408371816;5.544444561;5.544444561;0.0;0.0;0.0
1614354690438619185;5.544444561;5.544444561;0.0;0.0;0.0
1614354690441018510;5.544444561;5.544444561;0.0;0.0;0.0
1614354690448571418;5.544444561;5.544444561;0.0;0.0;0.0
1614354690455531921;5.544444561;5.544444561;0.0;0.0;0.0
1614354690458882915;5.544444561;5.544444561;0.0;0.0;0.0
1614354690477942608;5.544444561;5.544444561;0.0;0.0;0.0
1614354690479704724;5.544444561;5.544444561;0.0;0.0;0.0
1614354690487719140;5.544444561;5.544444561;0.0;0.0;0.0
1614354690490800194;5.544444561;5.544444561;0.0;0.0;0.0
1614354690506228098;5.544444561;5.544444561;0.0;0.0;0.0
1614354690506348650;5.544444561;5.544444561;0.0;0.0;0.0
1614354690524134259;5.544444561;5.544444561;0.0;0.0;0.0
1614354690526348282;5.544444561;5.544444561;0.0;0.0;0.0
1614354690540555410;5.544444561;5.544444561;0.0;0.0;0.0
1614354690549528338;5.544444561;5.544444561;0.0;0.0;0.0
1614354690558412594;5.544444561;5.544444561;0.0;0.0;0.0
1614354690560463565;5.544444561;5.544444561;0.0;0.0;0.0
1614354690565889310;5.544444561;5.544444561;0.0;0.0;0.0
1614354690581587077;5.544444561;5.544444561;0.0;0.0;0.0
1614354690593421780;5.544444561;5.544444561;0.0;0.0;0.0
1614354690594202454;5.544444561;5.544444561;0.0;0.0;0.0
1614354690598286071;5.544444561;5.544444561;0.0;0.0;0.0
1614354690605688256;5.544444561;5.544444561;0.0;0.0;0.0
1614354690612606734;5.544444561;5.544444561;0.0;0.0;0.0
1614354690628732675;5.544444561;5.544444561;0.0;0.0;0.0
1614354690632844645;5.544444561;5.544444561;0.0;0.0;0.0
1614354690649147605;5.544444561;5.544444561;0.0;0.0;0.0
1614354690651459468;5.544444561;5.544444561;0.0;0.0;0.0
1614354690651748043;5.544444561;5.544444561;0.0;0.0;0.0
1614354690662466734;5.544444561;5.544444561;0.0;0.0;0.0
1614354690663862518;5.544444561;5.544444561;0.0;0.0;0.0
1614354690686277482;5.544444561;5.544444561;0.0;0.0;0.0
1614354690696686889;5.544444561;5.544444561;0.0;0.0;0.0
1614354690697847730;5.544444561;5.544444561;0.0;0.0;0.0
1614354690697859152;5.544444561;5.544444561;0.0;0.0;0.0
1614354690708754545;5.544444561;5.544444561;0.0;0.0;0.0
1614354690712310456;5.544444561;5.544444561;0.0;0.0;0.0
1614354690731982535;5.544444561;5.544444561;0.0;0.0;0.0
1614354690732963126;5.544444561;5.544444561;0.0;0.0;0.0
1614354690742961427;5.544444561;5.544444561;0.0;0.0;0.0
1614354690746521486;5.544444561;5.544444561;0.0;0.0;0.0
1614354690763640717;5.544444561;5.544444561;0.0;0.0;0.0
1614354690764492424;5.544444561;5.544444561;0.0;0.0;0.0
1614354690776342913;5.544444561;5.544444561;0.0;0.0;0.0
1614354690777089833;5.544444561;5.544444561;0.0;0.0;0.0
1614354690789998914;5.544444561;5.544444561;0.0;0.0;0.0
1614354690812544978;5.544444561;5.544444561;0.0;0.0;0.0
1614354690817418006;5.544444561;5.544444561;0.0;0.0;0.0
1614354690825152233;5.544444561;5.544444561;0.0;0.0;0.0
1614354690828679530;5.544444561;5.544444561;0.0;0.0;0.0
1614354690828751035;5.544444561;5.544444561;0.0;0.0;0.0
1614354690841709011;5.544444561;5.544444561;0.0;0.0;0.0
1614354690843224581;5.544444561;5.544444561;0.0;0.0;0.0
1614354690861494142;5.544444561;5.544444561;0.0;0.0;0.0
1614354690862007280;5.544444561;5.544444561;0.0;0.0;0.0
1614354690876334726;5.544444561;5.544444561;0.0;0.0;0.0
1614354690877475539;5.544444561;5.544444561;0.0;0.0;0.0
1614354690890184160;5.544444561;5.544444561;0.0;0.0;0.0
1614354690890413182;5.544444561;5.544444561;0.0;0.0;0.0
1614354690900794034;5.544444561;5.544444561;0.0;0.0;0.0
1614354690904777844;5.544444561;5.544444561;0.0;0.0;0.0
1614354690918761430;5.544444561;5.544444561;0.0;0.0;0.0
1614354690925336154;5.544444561;5.544444561;0.0;0.0;0.0
1614354690933504691;5.544444561;5.544444561;0.0;0.0;0.0
1614354690937201650;5.544444561;5.544444561;0.0;0.0;0.0
1614354690948095740;5.544444561;5.544444561;0.0;0.0;0.0
1614354690961332597;5.544444561;5.544444561;0.0;0.0;0.0
1614354690968842140;5.544444561;5.544444561;0.0;0.0;0.0
1614354690969682486;5.544444561;5.544444561;0.0;0.0;0.0
1614354690988903690;5.544444561;5.544444561;0.0;0.0;0.0
1614354690992355174;5.544444561;5.544444561;0.0;0.0;0.0
1614354690997219134;5.544444561;5.544444561;0.0;0.0;0.0
1614354691000118847;5.544444561;5.544444561;0.0;0.0;0.0
1614354691014993241;5.544444561;5.544444561;0.0;0.0;0.0
1614354691016447235;5.544444561;5.544444561;0.0;0.0;0.0
1614354691029031436;5.544444561;5.544444561;0.0;0.0;0.0
1614354691030893791;5.544444561;5.544444561;0.0;0.0;0.0
1614354691044864192;5.544444561;5.544444561;0.0;0.0;0.0
1614354691048103586;5.544444561;5.544444561;0.0;0.0;0.0
1614354691061734301;5.544444561;5.544444561;0.0;0.0;0.0
1614354691064487206;5.544444561;5.544444561;0.0;0.0;0.0
1614354691077226398;5.544444561;5.544444561;0.0;0.0;0.0
1614354691085901642;5.544444561;5.544444561;0.0;0.0;0.0
1614354691096229894;5.544444561;5.544444561;0.0;0.0;0.0
1614354691097895257;5.544444561;5.544444561;0.0;0.0;0.0
1614354691111915624;5.544444561;5.544444561;0.0;0.0;0.0
1614354691113993526;5.544444561;5.544444561;0.0;0.0;0.0
1614354691132222638;5.544444561;5.544444561;0.0;0.0;0.0
1614354691139031177;5.544444561;5.544444561;0.0;0.0;0.0
1614354691144376896;5.544444561;5.544444561;0.0;0.0;0.0
1614354691147543382;5.544444561;5.544444561;0.0;0.0;0.0
1614354691162806339;5.544444561;5.544444561;0.0;0.0;0.0
1614354691163718450;5.544444561;5.544444561;0.0;0.0;0.0
1614354691175472595;5.544444561;5.544444561;0.0;0.0;0.0
1614354691176986097;5.544444561;5.544444561;0.0;0.0;0.0
1614354691192710128;5.544444561;5.544444561;0.0;0.0;0.0
1614354691197541558;5.544444561;5.544444561;0.0;0.0;0.0
1614354691207437314;5.544444561;5.544444561;0.0;0.0;0.0
1614354691208356579;5.544444561;5.544444561;0.0;0.0;0.0
1614354691225402882;5.544444561;5.544444561;0.0;0.0;0.0
1614354691225504654;5.544444561;5.544444561;0.0;0.0;0.0
1614354691238824634;5.544444561;5.544444561;0.0;0.0;0.0
1614354691241609315;5.544444561;5.544444561;0.0;0.0;0.0
1614354691261175719;5.544444561;5.544444561;0.0;0.0;0.0
1614354691262900083;5.544444561;5.544444561;0.0;0.0;0.0
1614354691272310504;5.544444561;5.544444561;0.0;0.0;0.0
1614354691291880305;5.544444561;5.544444561;0.0;0.0;0.0
1614354691298931432;5.544444561;5.544444561;0.0;0.0;0.0
1614354691304466213;5.544444561;5.544444561;0.0;0.0;0.0
1614354691323974583;5.544444561;5.544444561;0.0;0.0;0.0
1614354691325331323;5.544444561;5.544444561;0.0;0.0;0.0
1614354691328498831;5.544444561;5.544444561;0.0;0.0;0.0
1614354691336473442;5.544444561;5.544444561;0.0;0.0;0.0
1614354691343636382;5.544444561;5.544444561;0.0;0.0;0.0
1614354691351820468;5.544444561;5.544444561;0.0;0.0;0.0
1614354691363489031;5.544444561;5.544444561;0.0;0.0;0.0
1614354691367037167;5.544444561;5.544444561;0.0;0.0;0.0
1614354691375402054;5.544444561;5.544444561;0.0;0.0;0.0
1614354691400851366;5.544444561;5.544444561;0.0;0.0;0.0
1614354691404049451;5.544444561;5.544444561;0.0;0.0;0.0
1614354691408636990;5.544444561;5.544444561;0.0;0.0;0.0
1614354691425924780;5.544444561;5.544444561;0.0;0.0;0.0
1614354691428593777;5.544444561;5.544444561;0.0;0.0;0.0
1614354691432110264;5.544444561;5.544444561;0.0;0.0;0.0
1614354691439465245;5.544444561;5.544444561;0.0;0.0;0.0
1614354691448614248;5.544444561;5.544444561;0.0;0.0;0.0
1614354691448881617;5.544444561;5.544444561;0.0;0.0;0.0
1614354691465749974;5.544444561;5.544444561;0.0;0.0;0.0
1614354691465873948;5.544444561;5.544444561;0.0;0.0;0.0
1614354691475747918;5.544444561;5.544444561;0.0;0.0;0.0
1614354691487746530;5.544444561;5.544444561;0.0;0.0;0.0
1614354691493527390;5.544444561;5.544444561;0.0;0.0;0.0
1614354691496643351;5.544444561;5.544444561;0.0;0.0;0.0
1614354691510609109;5.544444561;5.544444561;0.0;0.0;0.0
1614354691511871461;5.544444561;5.544444561;0.0;0.0;0.0
1614354691522489291;5.544444561;5.544444561;0.0;0.0;0.0
1614354691535080165;5.544444561;5.544444561;0.0;0.0;0.0
1614354691539905422;5.544444561;5.544444561;0.0;0.0;0.0
1614354691543636825;5.544444561;5.544444561;0.0;0.0;0.0
1614354691557079916;5.544444561;5.544444561;0.0;0.0;0.0
1614354691558839838;5.544444561;5.544444561;0.0;0.0;0.0
1614354691564706655;5.544444561;5.544444561;0.0;0.0;0.0
1614354691581491821;5.544444561;5.544444561;0.0;0.0;0.0
1614354691587677646;5.544444561;5.544444561;0.0;0.0;0.0
1614354691608748474;5.544444561;5.544444561;0.0;0.0;0.0
1614354691614619655;5.544444561;5.544444561;0.0;0.0;0.0
1614354691621647194;5.544444561;5.544444561;0.0;0.0;0.0
1614354691621774454;5.544444561;5.544444561;0.0;0.0;0.0
1614354691627148747;5.544444561;5.544444561;0.0;0.0;0.0
1614354691639412603;5.544444561;5.544444561;0.0;0.0;0.0
1614354691641544035;5.544444561;5.544444561;0.0;0.0;0.0
1614354691647252831;5.544444561;5.544444561;0.0;0.0;0.0
1614354691656213508;5.544444561;5.544444561;0.0;0.0;0.0
1614354691661447737;5.544444561;5.544444561;0.0;0.0;0.0
1614354691678667307;5.544444561;5.544444561;0.0;0.0;0.0
1614354691679677283;5.544444561;5.544444561;0.0;0.0;0.0
1614354691692978648;5.544444561;5.544444561;0.0;0.0;0.0
1614354691694419588;5.544444561;5.544444561;0.0;0.0;0.0
1614354691705544375;5.544444561;5.544444561;0.0;0.0;0.0
1614354691713239759;5.544444561;5.544444561;0.0;0.0;0.0
1614354691721058321;5.544444561;5.544444561;0.0;0.0;0.0
1614354691728348139;5.544444561;5.544444561;0.0;0.0;0.0
1614354691740225851;5.544444561;5.544444561;0.0;0.0;0.0
1614354691750960030;5.544444561;5.544444561;0.0;0.0;0.0
1614354691753359099;5.544444561;5.544444561;0.0;0.0;0.0
1614354691759281967;5.544444561;5.544444561;0.0;0.0;0.0
1614354691775553717;5.544444561;5.544444561;0.0;0.0;0.0
1614354691781395733;5.544444561;5.544444561;0.0;0.0;0.0
1614354691789336772;5.544444561;5.544444561;0.0;0.0;0.0
1614354691792452572;5.544444561;5.544444561;0.0;0.0;0.0
1614354691798955832;5.544444561;5.544444561;0.0;0.0;0.0
1614354691826644224;5.544444561;5.544444561;0.0;0.0;0.0
1614354691826654734;5.544444561;5.544444561;0.0;0.0;0.0
1614354691826740166;5.544444561;5.544444561;0.0;0.0;0.0
1614354691833441323;5.544444561;5.544444561;0.0;0.0;0.0
1614354691838405566;5.544444561;5.544444561;0.0;0.0;0.0
1614354691850264298;5.544444561;5.544444561;0.0;0.0;0.0
1614354691859929677;5.544444561;5.544444561;0.0;0.0;0.0
1614354691872561048;5.544444561;5.544444561;0.0;0.0;0.0
1614354691873449615;5.544444561;5.544444561;0.0;0.0;0.0
1614354691889181365;5.544444561;5.544444561;0.0;0.0;0.0
1614354691896640499;5.544444561;5.544444561;0.0;0.0;0.0
1614354691906158177;5.544444561;5.544444561;0.0;0.0;0.0
1614354691916699271;5.544444561;5.544444561;0.0;0.0;0.0
1614354691920764490;5.544444561;5.544444561;0.0;0.0;0.0
1614354691927563647;5.544444561;5.544444561;0.0;0.0;0.0
1614354691943444410;5.544444561;5.544444561;0.0;0.0;0.0
1614354691943960584;5.544444561;5.544444561;0.0;0.0;0.0
1614354691950314005;5.544444561;5.544444561;0.0;0.0;0.0
1614354691963742739;5.544444561;5.544444561;0.0;0.0;0.0
1614354691969922765;5.544444561;5.544444561;0.0;0.0;0.0
1614354691977227260;5.544444561;5.544444561;0.0;0.0;0.0
1614354691988375316;5.544444561;5.544444561;0.0;0.0;0.0
1614354691992651773;5.544444561;5.544444561;0.0;0.0;0.0
1614354691999036363;5.544444561;5.544444561;0.0;0.0;0.0
1614354692013366572;5.544444561;5.544444561;0.0;0.0;0.0
1614354692018864836;5.544444561;5.544444561;0.0;0.0;0.0
1614354692025203709;5.544444561;5.544444561;0.0;0.0;0.0
1614354692029639180;5.544444561;5.544444561;0.0;0.0;0.0
1614354692043906929;5.544444561;5.544444561;0.0;0.0;0.0
1614354692063423304;5.544444561;5.544444561;0.0;0.0;0.0
1614354692065617034;5.544444561;5.544444561;0.0;0.0;0.0
1614354692065651369;5.544444561;5.544444561;0.0;0.0;0.0
1614354692072002426;5.544444561;5.544444561;0.0;0.0;0.0
1614354692084568727;5.544444561;5.544444561;0.0;0.0;0.0
1614354692092467952;5.544444561;5.544444561;0.0;0.0;0.0
1614354692096008615;5.544444561;5.544444561;0.0;0.0;0.0
1614354692105009442;5.544444561;5.544444561;0.0;0.0;0.0
1614354692110255123;5.544444561;5.544444561;0.0;0.0;0.0
1614354692122527650;5.544444561;5.544444561;0.0;0.0;0.0
1614354692131084716;5.544444561;5.544444561;0.0;0.0;0.0
1614354692136545507;5.544444561;5.544444561;0.0;0.0;0.0
1614354692143474574;5.544444561;5.544444561;0.0;0.0;0.0
1614354692159976324;5.544444561;5.544444561;0.0;0.0;0.0
1614354692164552092;5.544444561;5.544444561;0.0;0.0;0.0
1614354692166817237;5.544444561;5.544444561;0.0;0.0;0.0
1614354692174315388;5.544444561;5.544444561;0.0;0.0;0.0
1614354692192850681;5.544444561;5.544444561;0.0;0.0;0.0
1614354692198615842;5.544444561;5.544444561;0.0;0.0;0.0
1614354692202169890;5.544444561;5.544444561;0.0;0.0;0.0
1614354692206754994;5.544444561;5.544444561;0.0;0.0;0.0
1614354692215553073;5.544444561;5.544444561;0.0;0.0;0.0
1614354692232923850;5.544444561;5.544444561;0.0;0.0;0.0
1614354692233698542;5.544444561;5.544444561;0.0;0.0;0.0
1614354692241360888;5.544444561;5.544444561;0.0;0.0;0.0
1614354692257046683;5.544444561;5.544444561;0.0;0.0;0.0
1614354692261470923;5.544444561;5.544444561;0.0;0.0;0.0
1614354692264684979;5.544444561;5.544444561;0.0;0.0;0.0
1614354692279282819;5.544444561;5.544444561;0.0;0.0;0.0
1614354692287618503;5.544444561;5.544444561;0.0;0.0;0.0
1614354692289288655;5.544444561;5.544444561;0.0;0.0;0.0
1614354692297075431;5.544444561;5.544444561;0.0;0.0;0.0
1614354692309235103;5.544444561;5.544444561;0.0;0.0;0.0
1614354692312218173;5.544444561;5.544444561;0.0;0.0;0.0
1614354692333318186;5.544444561;5.544444561;0.0;0.0;0.0
1614354692336654822;5.544444561;5.544444561;0.0;0.0;0.0
1614354692344582970;5.544444561;5.544444561;0.0;0.0;0.0
1614354692358405170;5.544444561;5.544444561;0.0;0.0;0.0
1614354692360098546;5.544444561;5.544444561;0.0;0.0;0.0
1614354692377694417;5.544444561;5.544444561;0.0;0.0;0.0
1614354692388474698;5.544444561;5.544444561;0.0;0.0;0.0
1614354692393011720;5.544444561;5.544444561;0.0;0.0;0.0
1614354692393733573;5.544444561;5.544444561;0.0;0.0;0.0
1614354692408194295;5.544444561;5.544444561;0.0;0.0;0.0
1614354692408644044;5.544444561;5.544444561;0.0;0.0;0.0
1614354692429180994;5.544444561;5.544444561;0.0;0.0;0.0
1614354692441204182;5.544444561;5.544444561;0.0;0.0;0.0
1614354692443754150;5.544444561;5.544444561;0.0;0.0;0.0
1614354692452945050;5.544444561;5.544444561;0.0;0.0;0.0
1614354692460953395;5.544444561;5.544444561;0.0;0.0;0.0
1614354692463147516;5.544444561;5.544444561;0.0;0.0;0.0
1614354692473789417;5.544444561;5.544444561;0.0;0.0;0.0
1614354692476290621;5.544444561;5.544444561;0.0;0.0;0.0
1614354692488120384;5.544444561;5.544444561;0.0;0.0;0.0
1614354692497324503;5.544444561;5.544444561;0.0;0.0;0.0
1614354692506206440;5.544444561;5.544444561;0.0;0.0;0.0
1614354692507062846;5.544444561;5.544444561;0.0;0.0;0.0
1614354692528159283;5.544444561;5.544444561;0.0;0.0;0.0
1614354692529820704;5.544444561;5.544444561;0.0;0.0;0.0
1614354692537240201;5.544444561;5.544444561;0.0;0.0;0.0
1614354692537337315;5.544444561;5.544444561;0.0;0.0;0.0
1614354692559314705;5.544444561;5.544444561;0.0;0.0;0.0
1614354692559346244;5.544444561;5.544444561;0.0;0.0;0.0
1614354692567752059;5.544444561;5.544444561;0.0;0.0;0.0
1614354692577724611;5.544444561;5.544444561;0.0;0.0;0.0
1614354692585922427;5.544444561;5.544444561;0.0;0.0;0.0
1614354692585972211;5.544444561;5.544444561;0.0;0.0;0.0
1614354692604941509;5.544444561;5.544444561;0.0;0.0;0.0
1614354692609227118;5.544444561;5.544444561;0.0;0.0;0.0
1614354692616933898;5.544444561;5.544444561;0.0;0.0;0.0
1614354692628109471;5.544444561;5.544444561;0.0;0.0;0.0
1614354692631746836;5.544444561;5.544444561;0.0;0.0;0.0
1614354692632759468;5.544444561;5.544444561;0.0;0.0;0.0
1614354692646764274;5.544444561;5.544444561;0.0;0.0;0.0
1614354692666368490;5.544444561;5.544444561;0.0;0.0;0.0
1614354692681811382;5.544444561;5.544444561;0.0;0.0;0.0
1614354692688841614;5.544444561;5.544444561;0.0;0.0;0.0
1614354692696919475;5.544444561;5.544444561;0.0;0.0;0.0
1614354692697700144;5.544444561;5.544444561;0.0;0.0;0.0
1614354692710502121;5.544444561;5.544444561;0.0;0.0;0.0
1614354692712675072;5.544444561;5.544444561;0.0;0.0;0.0
1614354692722302702;5.544444561;5.544444561;0.0;0.0;0.0
1614354692728562267;5.544444561;5.544444561;0.0;0.0;0.0
1614354692738266272;5.544444561;5.544444561;0.0;0.0;0.0
